Gene	Num
PPEF1	6
AXIN2	6
TAFA2	6
ELMO2	6
ZMAT3	6
IFT140	6
DAO	6
TAL1	6
CEP170B	6
OR6C76	6
ARHGAP10	6
KRTAP10-11	6
RIC1	6
SLC10A6	6
RFC4	6
DPY19L4	6
ESYT1	6
ASB10	6
CUL4A	6
MMP3	6
TMEM30A	6
ZXDA	6
MAP1S	6
SPEM1	6
ZNF519	6
SMR3A	6
EML4	6
WARS2	6
CYTIP	6
PBRM1	6
REV1	6
MOGAT2	6
ANKRD33	6
CHRNA2	6
CYP2E1	6
DUS4L-BCAP29	6
CRLF2	5
SPECC1L	5
CLRN2	5
ACOX1	5
FST	5
TMEM175	5
RECQL4	5
SLC13A1	5
C14orf39	5
GEM	5
SLC38A1	5
SOX13	5
POLA2	5
PPP2R2A	5
GNAQ	5
TRPV1	5
EEFSEC	5
GUCY2D	5
CTCF	5
METTL4	5
RNF113B	5
SYK	5
INSYN2A	5
RBL1	5
FBLN7	5
SNX4	5
TBC1D17	5
KIF23	5
SLC9A7	5
SORT1	5
MYL1	5
TMX4	5
NAGPA	5
SHC4	5
FOXF1	5
MYOZ2	5
DIPK2B	5
PAK1IP1	5
RIPPLY2	5
LNPEP	5
TBL3	5
MEX3C	5
PPP6R1	5
FSHB	5
INSIG2	5
NUP35	5
TYK2	5
TNNI2	5
FAM13A	5
FBXO16	5
VPS36	5
LCE1B	5
TM9SF4	5
RTN4RL1	5
SLC2A13	5
KTI12	5
NARF	5
IRAK1	5
UBR3	5
SMC5	5
PPP1R15A	5
DPH6	5
LYPD6B	5
EPB41L4A	5
HECTD2	5
CYP19A1	5
C4BPA	5
C17orf78	5
HTR4	5
TOM1L1	5
H2BC7	5
PADI6	5
PUM1	5
ZNF281	5
NIFK	5
LIMA1	5
CNIH3	5
YY1AP1	5
ANPEP	5
MSRB2	5
SASH3	5
NPL	5
ZKSCAN5	5
DDX3X	5
CLASP2	5
IGFBP3	5
PIGT	5
MYCT1	5
CUL2	5
SEC61A2	5
COQ9	5
CORO7	5
ZNF778	5
GPR75	5
SLC1A1	5
CCL3L3	5
H3C8	5
TM6SF1	5
DNASE2	5
FCRL6	5
CHST15	5
SRGAP2	5
ZNF540	5
QKI	5
CTAGE6	5
TMEM207	5
TOB1	5
SHISAL1	5
HOXA7	5
B3GNT3	5
FUT11	5
ASZ1	5
CFAP221	5
IL2RA	5
EMP3	5
NAA15	5
MPHOSPH8	5
MBOAT1	5
FUT8	5
UXS1	5
ANGPT2	5
IVNS1ABP	5
HAT1	5
PDCL3	5
CIZ1	5
STK35	5
C2orf80	5
PIF1	5
CTNNBL1	5
DLG1	5
TCF21	5
SRSF6	5
XYLT2	5
SLC35A5	5
NRBP1	5
EHMT2	5
ZNF76	5
RALGPS1	5
KDF1	5
MLXIP	5
ALAS2	5
KCNIP1	5
ZNF250	5
CTTN	5
MCM7	5
ZNF19	5
MMP25	5
OR5AK2	5
UBA1	5
AP1G2	5
BPGM	5
FAM50B	5
C12orf50	5
DDX54	5
POGK	5
TRAV17	5
FCGR2A	5
IGHV4-61	5
ELP1	5
GLIS3	5
PUS7L	5
SCYL1	5
GAREM1	5
SPARCL1	5
NEU3	5
PIGQ	5
CRISPLD2	5
EIF2AK4	5
EEF2K	5
RSPO4	5
KIF25	5
GSK3B	5
PHKG1	5
ZNF117	5
TRAV18	5
TMEM176B	5
ZNF765	5
KRTAP1-5	5
RABEPK	5
TNFRSF9	5
ACP3	5
MFSD2B	5
CST11	5
PPFIBP2	5
RAB9B	5
CLDN2	5
CHID1	5
NCF4	5
CTR9	5
SPATA19	5
CCDC42	5
BPNT1	5
NAALADL1	5
LCE1D	5
TRIM28	5
PFKP	5
AGT	5
ACTL6A	5
ERICH5	5
DNTTIP2	5
IGKV3-15	5
AKAP8L	5
PPP1R32	5
PSMA1	5
KLF8	5
MOG	5
SLC28A1	5
PIBF1	5
MACO1	5
GORASP2	5
CLPTM1	5
WWP2	5
PHF1	5
DDX46	5
WWOX	5
PPP1CB	5
ZNF28	5
GART	5
PAPSS1	5
DUSP6	5
B3GNT7	5
RAPGEF5	5
RASD2	5
NGDN	5
C11orf53	5
MMP11	5
CHRM4	5
BGN	5
EFL1	5
PCYOX1L	5
DSN1	5
BRD1	5
MYB	5
GSDMD	5
EEA1	5
ALDH3A1	5
CMAS	5
IL17F	5
RBM28	5
SHCBP1	5
GK	5
ATPSCKMT	5
LCE2C	5
IGLV4-3	5
YTHDF2	5
ARL14EP	5
ANAPC4	5
CACNG8	5
EPS15	5
RIC3	5
TRIM36	5
GPHN	5
SLC15A3	5
HOXC11	5
BAMBI	5
EPHX4	5
MIGA2	5
IL3	5
AXL	5
AL136295.1	5
MTMR9	5
DNM1L	5
CLPTM1L	5
EPS8L2	5
MYOZ1	5
SAFB2	5
MPP6	5
KRTAP5-5	5
CAPZA3	5
MORN1	5
CLDN11	5
OR1N1	5
SSTR3	5
ABCD4	5
ADD1	5
UPP1	5
ADCY3	5
ZNF668	5
PLA2G2A	5
RAPGEFL1	5
KHDRBS3	5
PIGA	5
SPAG7	5
THEMIS2	5
GPN2	5
SUOX	5
CATSPER3	5
HUNK	5
ARMCX3	5
QARS1	5
SMYD5	5
KRTAP4-4	5
CCR8	5
BCO1	5
OPN1LW	5
GSDME	5
TDRD10	5
FAF2	5
GGTLC1	5
RRM1	5
MICALL1	5
AP5M1	5
CDCA7L	5
GCNT2	5
DHX35	5
PRKD3	5
CILK1	5
SHPK	5
IGKV3D-15	5
COLQ	5
CX3CL1	5
HRH4	5
MARCHF8	5
HUS1B	5
FNBP1	5
ERLIN2	5
SERBP1	5
CYP27B1	5
RUSC2	5
CASP3	5
SCARF2	5
SLC35G2	5
AHCYL2	5
PRDM8	5
ZNF350	5
UBE2Q2	5
MTMR14	5
RHOBTB1	5
ERVW-1	5
LPCAT2	5
GPR132	5
PARP12	5
TNPO2	5
NUDT12	5
GP6	5
SIX4	5
PLOD1	5
GRAMD1A	5
MPP3	5
ANXA5	5
ATXN7L2	5
MSMB	5
ZFP69B	5
TSG101	5
ZNF513	5
ARMT1	5
CEP78	5
PPT2	5
RARS1	5
KLHL42	5
TMEM59L	5
DEPDC1B	5
TASOR	5
NF2	5
FN3KRP	5
CES3	5
USP9Y	5
GOLGA1	5
HPS1	5
KLF5	5
TCP11L2	5
KLHL11	5
DLST	5
SNX15	5
SEMA4A	5
FARSA	5
TUT1	5
KRT13	5
GASK1B	5
HHIP	5
PIP5K1A	5
PLAA	5
LTB4R	5
PPM1A	5
IL36B	5
STXBP1	5
OR1L4	5
GLB1L3	5
IGHV3-66	5
SPTY2D1	5
SMAP1	5
CDK13	5
PDGFRL	5
XYLB	5
IGKV1D-13	5
PRUNE1	5
ACOT7	5
FAM172A	5
NFKB2	5
BEST2	5
TREM2	5
ALG3	5
SLC1A2	5
CALU	5
LIG3	5
GSR	5
ZNF583	5
TBC1D10A	5
NELFB	5
C1QTNF2	5
TSNARE1	5
CALCB	5
POFUT2	5
TUBGCP2	5
SNRNP40	5
GPATCH2L	5
ZNF276	5
LRRC25	5
TARS3	5
NR5A1	5
FAM193A	5
NOC4L	5
NSRP1	5
STKLD1	5
KRTAP4-12	5
MMP26	5
IL36G	5
SHQ1	5
DNASE2B	5
AKR7A2	5
CBX4	5
ZNF174	5
IL20RB	5
TSHB	5
TENT5A	5
LECT2	5
RRP8	5
ADAM15	5
LYN	5
PANX1	5
FZD7	5
CA4	5
SLC6A4	5
MDM2	5
ICOS	5
KLHL2	5
RAD51D	5
ETS2	5
FAM160B1	5
SSX7	5
CHERP	5
ZBTB39	5
PPP1R10	5
GRK4	5
MTARC2	5
FAAH	5
LAP3	5
MPHOSPH6	5
PSMB11	5
GOLGA5	5
H2AP	5
CYTL1	5
CCR5	5
DCUN1D3	5
TMEM248	5
SCAP	5
ITPRIPL1	5
TJP2	5
SPRED1	5
PDZD7	5
NONO	5
SIRT7	5
DYRK3	5
NR1H3	5
LMOD2	5
ZFP37	5
EIPR1	5
WDR13	5
CERS6	5
VPS18	5
SLC38A10	5
TMEM214	5
SLC38A4	5
H1-3	5
RABL3	5
SLC7A1	5
RGS7BP	5
ZP2	5
ZNF263	5
NGLY1	5
H4C4	5
RIMS3	5
LAPTM5	5
WLS	5
UGT1A3	5
ZNF212	5
USH1G	5
FGFR1	5
ABCF2	5
CDADC1	5
ZNF783	5
KRTAP23-1	5
SC5D	5
PRC1	5
GZMK	5
ZSCAN22	5
PSMD1	5
SLC25A18	5
PRDX6	5
FAM209B	5
NUBPL	5
MARK4	5
KLK3	5
GTF3C4	5
SLC37A3	5
CHIA	5
SUPT20H	5
DAAM1	5
BPIFB1	5
PLEKHG1	5
COBLL1	5
NKX2-1	5
MRPL1	5
MXRA8	5
FOXP4	5
POLB	5
H2AC8	5
POGZ	5
SIX6	5
NDRG4	5
DBN1	5
TERT	5
LGI3	5
BTG4	5
SRRT	5
ENDOD1	5
GNPAT	5
SLC6A3	5
WIPI1	5
PRMT3	5
BAIAP2L2	5
FCHSD1	5
SCAF1	5
SAMD14	5
ADSS2	5
KIF7	5
RFX5	5
ZNF621	5
RBBP8	5
UFL1	5
ZNF415	5
AVPR1B	5
JMY	5
BHMT2	5
IGKV1-6	5
DAW1	5
ABCF1	5
HPGD	5
AAR2	5
MED7	5
SKAP2	5
ETV5	5
SCFD1	5
GALNT10	5
H6PD	5
ACO1	5
EFCAB7	5
ZNF165	5
LMOD1	5
RNF144B	5
HRH3	5
ADAM8	5
SQOR	5
IFNA2	5
WASL	5
KLF7	5
CD5	5
UGT1A4	5
DCTN5	5
P4HA2	5
IQCG	5
PRR19	5
CPLANE1	5
TMPRSS13	5
HSD17B4	5
VPS35L	5
SLC24A1	5
TRPC4AP	5
POLD1	5
STYK1	5
XK	5
CANX	5
RALA	5
IGHG1	5
ZNF486	5
NFYC	5
PPP1R13B	5
MUC21	5
DCAF5	5
CNBD2	5
SNAPC4	5
DGCR2	5
ZNF697	5
ANKRD42	5
SPAG1	5
ZSWIM4	5
RCN3	5
SUCLG1	5
NIPSNAP2	5
TFRC	5
DDO	5
VGF	5
SELENBP1	5
DHRS7C	5
CHRM1	5
LHFPL6	5
IL36A	5
ITGB2	5
CCDC127	5
ANKS6	5
TMOD3	5
MARVELD2	5
RNF123	5
CTTNBP2NL	5
ZNF404	5
D2HGDH	5
LEFTY1	5
MAPKAPK5	5
ACP4	5
SCRN1	5
PRMT5	5
SKOR1	5
PPP2R5E	5
ADAMDEC1	5
LRRC2	5
KRTAP5-1	5
VMP1	5
CA8	5
RAB6B	5
ZNF329	5
RPL4	5
MAP3K1	5
THOP1	5
LEMD3	5
RFPL2	5
RORA	5
BEST1	5
MED14	5
SDHA	5
RUNX3	5
NUP58	5
SFTPA1	5
YIPF1	5
C3orf56	5
BTN3A1	5
CHSY1	5
CEP63	5
KRTAP20-1	5
CD300E	5
DDX43	5
C1orf112	5
NUGGC	5
CT55	5
NOMO1	5
KCTD7	5
LDHB	5
PRX	5
FZD5	5
OR7A17	5
TPI1	5
ZNF232	5
ZSWIM5	5
PCDHGC3	5
AC011448.1	5
DBX1	5
MRPS5	5
EPO	5
DCBLD2	5
UBN1	5
TMED10	5
GIP	5
APOBEC3G	5
SOX14	5
BAALC	5
TMEM174	5
LACRT	5
ATF7	5
CSNK1D	5
TTLL1	5
HECTD3	5
COG3	5
IL33	5
SNX1	5
CPB2	5
HAUS3	5
IGFBP2	5
STK4	5
KIT	5
SCIN	5
ATP6AP1	5
TPCN1	5
SHISA2	5
ZBED8	5
NDUFB5	5
PIK3R3	5
STK32C	5
RNASE2	5
BBS10	5
SFRP4	5
CNTFR	5
IDH1	5
TEAD4	5
RALGPS2	5
CALHM2	5
TACC1	5
SVOPL	5
CNOT3	5
OSM	5
TP73	5
SLC9B2	5
CCDC6	5
NKAP	5
GRIN3B	5
XPNPEP1	5
ONECUT2	5
KASH5	5
ATP1B1	5
PORCN	5
LTB	5
HOXB6	5
NFIA	5
WNT9A	5
LPL	5
DPEP2	5
TFPI2	5
VIPAS39	5
LIN9	5
MED24	5
H1-8	5
SUSD5	5
MAP2K3	5
GALNTL5	5
GLS2	5
FAM20B	5
ZNF721	5
ZNF610	5
MTSS1	5
C10orf88	5
FLII	5
TOP3B	5
ARR3	5
IGHV3-16	5
TOM1	5
USP46	5
NOD1	5
KLHL24	5
FCSK	5
ZCWPW1	5
OSR1	5
DEPTOR	5
F12	5
CCDC142	5
BBS2	5
ITFG1	5
OR7G3	5
SLC25A53	5
TAC1	5
PGAM4	5
MTHFSD	5
SDAD1	5
FEM1B	5
TXNRD1	5
DOCK6	5
DCAF11	5
TEDDM1	5
PDIA3	5
OASL	5
ZCRB1	5
PKN3	5
TREX2	5
IDO2	5
MPP1	5
FRS3	5
SYN2	5
FOLR3	5
RAB28	5
ARHGEF7	5
CUL5	5
SFPQ	5
TMPO	5
BLID	5
LMNB2	5
HLA-DQB1	5
PSEN1	5
PROM1	5
AP5Z1	5
KLHL31	5
CACNG2	5
VAC14	5
APOA1	5
POU4F1	5
C11orf16	5
POLR3C	5
IGKV6D-41	5
SPSB1	5
TRIM67	5
UGDH	5
RPL5	5
CSAG3	5
MAF1	5
SPO11	5
RIPK3	5
ACADL	5
HAUS5	5
METTL18	5
C7orf26	5
KLHL28	5
TOX3	5
PTCH2	5
MTHFR	5
SEC61A1	5
CSGALNACT1	5
DDR1	5
VEZF1	5
IFNGR1	5
STK17B	5
PDE4D	5
IFNA10	5
GUCA1C	5
ITLN2	5
CD2	5
RNF138	5
GARRE1	5
CAP2	5
LIM2	5
CDH1	5
HPR	5
HSD17B2	5
STEAP2	5
CAPS2	5
SEMA3G	5
P2RY4	5
LRRC8B	5
EIF3B	5
CAST	5
GLE1	5
KRTAP10-2	5
LRP10	5
TINAGL1	5
CENPK	5
MLEC	5
PM20D2	5
ETS1	5
COG2	5
MCM2	5
ME1	5
VIM	5
DEFB116	5
ZNF182	5
SH2D4A	5
GLMP	5
CAPN15	5
CAPN2	5
DPY19L1	5
GNPTAB	5
SPRR2G	5
UQCRB	5
ZNF526	5
IGKV6-21	5
GPR12	5
LHFPL3	5
TOP2B	5
PPP1R3F	5
GPC2	5
PYGO2	5
TNS4	5
CDRT1	5
ETV6	5
SP7	5
MRPS35	5
CD99L2	5
KLHL9	5
PPP1R17	5
GNA13	5
EPC1	5
CRTC2	5
NIT1	5
SF3B3	5
ADIPOR1	5
ZNF483	5
PRSS22	5
ALDH4A1	5
THUMPD2	5
CNOT10	5
TUBB1	5
ARFIP2	5
FOXO1	5
OR5K2	5
LMNB1	5
SLC35G1	5
OGFR	5
EED	5
CALCOCO1	5
ATP6V1B2	5
MYCN	5
PLEKHG7	5
SCN2B	5
FRMD8	5
RHOBTB2	5
HAX1	5
SLC36A3	5
SLC25A37	5
POTED	5
TTC6	5
POM121	5
RBM26	5
CSHL1	5
HASPIN	5
MAN2C1	5
ABCB9	5
C6orf58	5
B3GALT1	5
DUSP21	5
ERP44	5
OS9	5
SLC45A3	5
C1QC	5
ZNF554	5
POU2F2	5
PES1	5
ZNF597	5
CORO1B	5
SLC7A8	5
LYSMD2	5
BPIFB3	5
APOBEC4	5
GPR107	5
SBK1	5
EWSR1	5
TM9SF2	5
F10	5
LAS1L	5
FBXO39	5
CDKN1B	5
WASHC4	5
SCNN1D	5
AVPR2	5
NT5E	5
WBP4	5
ZDHHC9	5
COCH	5
ZNF324B	5
PDE4A	5
ENPP5	5
PLA2G3	5
FFAR1	5
FSD2	5
SLC22A14	5
NSUN6	5
TFDP3	5
RTN2	5
SLC7A7	5
PITX1	5
VCL	5
KRT23	5
KCNAB1	5
SRD5A2	5
HBB	5
THAP6	5
SPACA3	5
NDC80	5
CYP4F11	5
SCAMP3	5
TRDMT1	5
LRRC36	5
MAP9	5
SMAD9	5
PAIP1	5
DPPA2	5
RGS5	5
IGHA2	5
HRH1	5
ZXDC	5
PACSIN1	5
NPM1	5
RIPPLY3	5
ABTB1	5
ZNF491	5
ALDH3A2	5
TFG	5
PRRC1	5
COQ7	5
GTPBP3	5
NACA2	5
FBXL18	5
ROCK2	5
CYP27C1	5
ETAA1	5
ADCK1	5
EBI3	5
FABP12	5
PLEKHA8	5
B4GALT6	5
PAK4	5
CABYR	5
ZNF558	5
BAHD1	5
DPM1	5
PI16	5
OR13C3	5
TLE1	5
FGR	5
DNAJB2	5
BCLAF3	5
ZNF546	5
TAFA1	5
PRB4	5
FANCA	5
SLC39A1	5
TRAF6	5
ZYX	5
KIF18B	5
EXOC6	5
CEP76	5
CYSLTR1	5
DZANK1	5
TGFBI	5
LCMT2	5
SLTM	5
SRSF4	5
TMEM119	5
MCCC2	5
GBA	5
SOAT1	5
ALKBH5	5
OR2AE1	5
ARHGEF2	5
ERV3-1	5
PTN	5
ADPRH	5
RECQL	5
NR2F1	5
ANKRD16	5
FAM3C	5
MUS81	5
IREB2	5
ARSD	5
TNFAIP6	5
ADHFE1	5
PLP1	5
WDR45	5
DAOA	5
NFATC1	5
TCFL5	5
ASIC3	5
DTX2	5
RTN4	5
XCL1	5
PJVK	5
ZNF512	5
KCNIP3	5
COPB2	5
ERRFI1	5
NLRX1	5
ITIH4	5
ZNF100	5
OR1L3	5
MRPS6	5
RRM2	5
WARS1	5
KRTAP10-3	5
ZNF134	5
KATNBL1	5
LY6G6F-LY6G6D	5
ATG9A	5
PNPLA1	5
MAP4K4	5
AMPD2	5
IGFBP5	5
GPR137B	5
DGKA	5
TRIM38	5
SH2D2A	5
TSPAN11	5
HTR3D	5
MORF4L2	5
SIRPD	5
SNX7	5
MAP1LC3C	5
LMAN1L	5
HARS1	5
IFNA6	5
ALKBH1	5
ZP3	5
PMEPA1	5
C7orf31	5
DPPA4	5
IDE	5
SLA	5
BRD9	5
TAS1R1	5
ATP6V1E2	5
RACGAP1	5
NAMPT	5
TCF25	5
PRAMEF6	5
SPINDOC	5
AP3D1	5
RASGEF1A	5
PGAP6	5
GP1BA	5
PPP6R3	5
CAPN7	5
ARSB	5
E2F8	5
RFX3	5
SPIDR	5
CEACAM8	5
IRAK3	5
GFOD2	5
RNF40	5
MAPK10	5
TRIM25	5
PLIN2	5
FOXS1	5
ZBP1	5
TNFAIP8L3	5
KDM2A	5
TESK2	5
IGKV6D-21	5
GTF3C2	5
PRNP	5
SLC4A1AP	5
CLEC5A	5
C1R	5
TAF9B	5
KPNB1	5
PUM3	5
KCNK17	5
VAV2	5
HLA-A	5
USP43	5
TMEM270	5
ACAP3	5
GGT7	5
DLL3	5
SENP2	5
NCALD	5
RARA	5
KRT78	5
FGFRL1	5
RIOK1	5
CTSV	5
SLC25A31	5
CORO6	5
RIOX1	5
RAB3C	5
LCE1C	5
ZBTB26	5
POMZP3	5
ELOVL2	5
DUSP29	5
MEDAG	5
IGFBP1	5
CCL7	5
SNAP25	5
SLC37A2	5
BAG6	5
SYTL1	5
PRRG3	5
SLC10A5	5
ALDH1L2	5
ANKRD28	5
HOXC13	5
TMPRSS3	5
CNN1	5
CCDC105	5
MED15	5
ASB9	5
UGT1A9	5
MYL10	5
SLC6A12	5
IGHV3-13	5
CSN1S1	5
GJA4	5
MAP3K14	5
CIITA	5
CA1	5
RHPN2	5
TMCC1	5
NARS2	5
ZRANB2	5
TC2N	5
SQSTM1	5
SS18L1	5
NLGN2	5
ZACN	5
PTPN9	5
DEPDC4	5
RAD17	5
BATF2	5
AMHR2	5
CASKIN2	5
FMNL2	5
SDE2	5
TAX1BP1	5
PHF19	5
CIART	5
DFFB	5
ACTL7A	5
SPG7	5
BTBD7	5
ZDHHC19	5
PINX1	5
PIAS2	5
ZNF782	5
METTL17	5
LOX	5
ERMARD	5
CASP8	5
RNF14	5
RNF43	5
FOXN2	5
EPS8	5
SOCS6	5
RHO	5
SCP2D1	5
OLFML2A	5
REN	5
GAL3ST2	5
SMARCC1	5
PTGER2	5
HEATR6	5
PTPN23	5
ZNF185	5
TRIM2	5
TRIM15	5
TNNI3	5
C1QA	5
IDH3G	5
MAD1L1	5
EXOG	5
CAMK2D	5
VWA2	5
NXPH1	5
LINGO4	5
CYP2A6	5
WNT1	5
HMGCR	5
VPS33A	5
GPR176	5
C1QTNF3	5
CCDC151	5
ARL4A	5
PLTP	5
KNSTRN	5
ARMC9	5
CXCR4	5
FARS2	5
NPAS2	5
ERVFRD-1	5
NOVA2	5
LGMN	5
DEFB112	5
SIK3	5
FCGR3A	5
TCEAL2	5
DDX31	5
GNG2	5
DNMT1	5
SPIC	5
FAM120B	5
SP3	5
CDIN1	5
CRP	5
AP2M1	5
LCE3D	5
SPRR1A	5
LACTB2	5
MITF	5
ZNF674	5
ZBTB2	5
RAPGEF1	5
CHTOP	5
JADE1	5
FUT10	5
MRPL39	5
WNT11	5
RPS6KA3	5
QRFPR	5
ABHD12B	5
STEAP1	5
UBOX5	5
LAMP2	5
SMARCA5	5
RPN2	5
TMEM117	5
CCDC106	5
PTCD3	5
UBXN4	5
TAF5	5
TMEM81	5
NOP14	5
FXYD5	5
WWC2	5
AWAT1	5
SPRR2D	5
PRMT7	5
SLCO4C1	5
ZNF181	5
MTA2	5
HPN	5
ADH1A	5
HLA-G	5
CSAD	5
SYNDIG1	5
NEPRO	5
SCD5	5
C14orf28	5
ZKSCAN3	5
HTR2A	5
ENPP6	5
SHD	4
FPGT	4
ZNF3	4
TMEM39B	4
HERPUD2	4
MFSD4A	4
SYF2	4
RPS3	4
SPRED2	4
KIFC2	4
C6orf89	4
NOLC1	4
UCHL1	4
RINT1	4
SLC9A8	4
MAN2A2	4
WNT2	4
TCL1A	4
ZFX	4
IST1	4
GNRHR	4
OTULINL	4
CASC3	4
MTMR10	4
KCNG3	4
FAR1	4
PHF23	4
GPAA1	4
OR2B2	4
OR2Y1	4
CHRFAM7A	4
PIAS3	4
HEATR4	4
ACAP1	4
SAFB	4
PBX2	4
PENK	4
RAPH1	4
ZBTB5	4
SMCO3	4
FOXN3	4
GZMB	4
WNT7B	4
RENBP	4
XKRX	4
COPS2	4
ZNF573	4
SREBF1	4
GIT2	4
TAS1R3	4
XPO7	4
RGS13	4
GPKOW	4
TUBG1	4
LRCH1	4
IFNA4	4
UBAC1	4
DAZAP1	4
BBS5	4
HDAC7	4
CENPC	4
TRAF3IP1	4
NPC1	4
PRPF40A	4
OCM2	4
FERMT2	4
PKM	4
SPP1	4
SYCE1	4
SLFN12	4
ACTR1A	4
TBX19	4
HCRTR1	4
VSIG2	4
AFTPH	4
AP3S1	4
KCNJ4	4
FABP9	4
SLC16A10	4
IGKV2D-28	4
HOXB8	4
ENTR1	4
CNNM4	4
YWHAQ	4
RNF152	4
STAU2	4
RPN1	4
AJM1	4
FGD2	4
VCPIP1	4
XRCC1	4
RUSC1	4
SH3RF3	4
DLL1	4
MRPS22	4
CLEC4M	4
FBXO33	4
NPBWR1	4
CRYBB2	4
MCHR1	4
RBM44	4
PANK4	4
SLC2A7	4
P4HB	4
CCNA2	4
SUCLA2	4
OR1E1	4
CRACR2A	4
TRAF7	4
TTC23L	4
EXOC7	4
RAVER2	4
TXK	4
GORAB	4
ZHX3	4
ANO10	4
GPAT2	4
KNOP1	4
KRTAP19-3	4
SLC25A39	4
USP16	4
PDP2	4
FUBP3	4
CFAP20DC	4
FAM83A	4
PROP1	4
SLC25A36	4
AOC2	4
DRGX	4
SAG	4
EHBP1L1	4
TOGARAM2	4
H3C11	4
DDX25	4
TBCCD1	4
MED25	4
PPP2R1B	4
SUSD4	4
GABPB1	4
TGFBR2	4
NAT8	4
H2AC12	4
MNX1	4
IGHV1-18	4
CD300LF	4
TBC1D15	4
RNPEP	4
BPNT2	4
RETREG1	4
RNLS	4
FOXB1	4
GSN	4
TRAV8-1	4
ZNF114	4
TIMMDC1	4
KDM1B	4
GLT8D2	4
FAM181B	4
TMEM187	4
FAM107B	4
LAYN	4
LGALS4	4
ASCC2	4
FAAP24	4
SPAG11B	4
RBMS1	4
TMEM74B	4
SDR9C7	4
HENMT1	4
ZNF671	4
OR10H1	4
CYP2A7	4
TRAV5	4
CCDC38	4
FBXO15	4
FOXRED2	4
AMZ1	4
SAP30BP	4
SLC22A1	4
FZD1	4
KHDRBS1	4
PNMA8A	4
DERA	4
HTR1D	4
CAMP	4
INTS7	4
FKBPL	4
COG7	4
TRIM23	4
TNFRSF19	4
NOL8	4
KAZALD1	4
PTPN2	4
VPS9D1	4
POU1F1	4
ADRA2C	4
TENT5B	4
ELAVL3	4
SPRY2	4
GOT2	4
IFNA7	4
NOP53	4
AGFG2	4
CD2AP	4
CARNS1	4
CYTH2	4
CDK16	4
SLC26A8	4
STK39	4
GLB1	4
POU3F3	4
CSNK1G1	4
REXO5	4
MTIF2	4
MAPKAP1	4
PGC	4
MKNK1	4
REL	4
NEK8	4
PSMD12	4
CSRNP2	4
NKX3-2	4
CLU	4
DPAGT1	4
TREML4	4
CST8	4
C1orf74	4
SCML1	4
RNF139	4
KRTAP5-11	4
SPRTN	4
MLC1	4
CACNG4	4
OR2C1	4
GUCA1B	4
PRPF6	4
LIN28A	4
H4C9	4
RNF148	4
MAP3K2	4
SEMA4G	4
TTC23	4
PLD3	4
SERPINB6	4
IFFO1	4
A1BG	4
FLACC1	4
ESYT3	4
LNX2	4
GRB7	4
ST8SIA1	4
MDM4	4
BTBD6	4
MTMR3	4
CCDC173	4
EXOC6B	4
RIMKLA	4
ZNF2	4
GRK2	4
C19orf44	4
FCRLB	4
QDPR	4
CCDC30	4
ZNF136	4
CEP57	4
TMPRSS12	4
SPHK2	4
RGL3	4
DCUN1D4	4
THBD	4
CPT1B	4
ING1	4
DMRT2	4
SGSM1	4
MAU2	4
TCF7L1	4
RBBP7	4
GPR27	4
ARHGAP18	4
TMEM52B	4
BDH1	4
PELO	4
SNX24	4
EXOSC10	4
SLC25A32	4
LMNTD2	4
IKZF5	4
ATP5F1A	4
SLC22A23	4
LONRF2	4
MVK	4
ADRB2	4
ZNF502	4
LDHA	4
SLC25A6	4
TAGLN2	4
ZNF544	4
KIAA0895L	4
ATP5F1C	4
SPAG4	4
TXNDC5	4
KIF11	4
BICDL1	4
ZNF333	4
C5AR1	4
SUV39H2	4
PLIN5	4
LEFTY2	4
SCLY	4
RGS2	4
PKNOX1	4
TRIM55	4
TRAV27	4
VPS72	4
ZFR2	4
DPP9	4
DEF6	4
ECHDC3	4
PAGE1	4
CDCP1	4
SPN	4
H1-6	4
TRAV10	4
ARFGAP3	4
OCEL1	4
AC134980.2	4
PNCK	4
PLPPR3	4
CGREF1	4
TMEM51	4
PCYOX1	4
HACL1	4
UNK	4
DDX20	4
GRB14	4
PAQR8	4
GPR161	4
BRF2	4
BMP4	4
GABRR3	4
GNB5	4
AQP12B	4
DKK1	4
ZFP28	4
RBPJL	4
RAB27B	4
USP42	4
CRPPA	4
SNX27	4
ZNF471	4
CAMK2N1	4
AMBP	4
LRRC41	4
CDK6	4
ASGR2	4
RUVBL1	4
EXOSC7	4
C8orf33	4
PRDX3	4
ZNF599	4
DNAH6	4
GXYLT1	4
OR1I1	4
KRTAP4-3	4
DIRAS2	4
HOXD11	4
PDCD1	4
LIX1L	4
RTRAF	4
PLP2	4
GFI1B	4
KLHDC8A	4
ASL	4
NPR2	4
HOXB2	4
NR6A1	4
CRYBA2	4
HDGF	4
KLK4	4
SFMBT1	4
DTX1	4
TLR3	4
CD2BP2	4
TUBB2A	4
ERICH1	4
REST	4
G6PD	4
XCL2	4
IGHV2-70	4
PLXDC1	4
TMPRSS9	4
ANKFY1	4
MSI2	4
FRG2B	4
ZNF200	4
TM9SF3	4
RP2	4
APCDD1L	4
LARP6	4
KATNA1	4
CD200R1L	4
NTAQ1	4
OR1E2	4
ZNF559-ZNF177	4
ZNF664	4
WDSUB1	4
AP1M1	4
GEMIN8	4
DBR1	4
RPL22	4
